row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,contradiction_flagged,pork,kielbasa sausage,smoked kielbasa sausage,SYNONYM,medium,,,,,,"Kielbasa is smoked by default; the ""smoked"" label adds nothing to the purchase.",smoked,true,signature [smoked] received SUBSUMES + SYNONYM — andouille sausage ~ andouille smoked sausage => SYNONYM; bacon ~ smoked bacon => SUBSUMES; kielbasa sausage ~ smoked kielbasa sausage => SYNONYM
RESIDUE,confidence_medium,pork,mild italian pork sausage links,mild italian sausage,SUBSUMES,medium,,mild italian sausage,,,,"Both are mild, but the second leaves meat and form open while the first fixes them; second is the generic.",link|pork,false,
RESIDUE,confidence_medium,pork,mild italian pork sausage,mild italian sausage,SUBSUMES,medium,,mild italian sausage,,,,"Both mild; the second leaves the meat open, so it is the broader name.",pork,false,
RESIDUE,confidence_medium,pork,mild italian pork sausage,sweet italian pork sausage,SYNONYM,medium,,,,,,"In sausage labelling ""mild"" and ""sweet"" name the same non-spicy fennel Italian sausage.",mild|sweet,false,
RESIDUE,confidence_medium,pork,pork belly,"pork belly, skin-on",SUBSUMES,medium,,pork belly,,,,Bare pork belly leaves skin on/off open; skin-on is the specific kind.,skin,false,
RESIDUE,confidence_medium,pork,pork spare ribs,st. louis-style pork spare ribs,SUBSUMES,medium,,pork spare ribs,,,,St. Louis-style is a specific trim of pork spare ribs; the bare name is generic.,loui|st|style,false,
RESIDUE,confidence_medium,pork,thick-cut bacon,thick-cut bacon strips,SYNONYM,medium,,,,,,Thick-cut bacon comes as strips; the same package under either name.,strip,false,
RESIDUE,confidence_medium,poultry,bone-in skin-on chicken breast,chicken breast,SUBSUMES,medium,,chicken breast,,,,Bare 'chicken breast' leaves bone/skin unspecified; the bone-in skin-on cut is one specific kind of it.,bone|skin,false,
RESIDUE,contradiction_flagged,poultry,bone-in skin-on chicken drumsticks,"bone-in, skin-on chicken pieces (drumsticks and thighs)",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (drumsticks and thighs)",,,,"'Bone-in, skin-on chicken pieces (drumsticks and thighs)' is the broader call that all-drumsticks satisfies; a drumstick demand is not met by thighs.",piece|thigh,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (drumsticks and thighs)"" generic over ""bone-in skin-on chicken drumsticks"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,poultry,bone-in skin-on chicken drumsticks,"bone-in, skin-on chicken pieces (thighs and drumsticks)",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (thighs and drumsticks)",,,,"Same as the reversed-parenthetical variant: the mixed 'pieces' listing is the broader one, drumsticks a specific fill.",piece|thigh,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (thighs and drumsticks)"" generic over ""bone-in skin-on chicken drumsticks"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,poultry,bone-in skin-on chicken drumsticks,chicken drumsticks,SUBSUMES,medium,,chicken drumsticks,,,,Bare 'chicken drumsticks' leaves skin/bone unstated; bone-in skin-on is the specific form.,bone|skin,false,
RESIDUE,contradiction_flagged,poultry,bone-in skin-on chicken thighs,"bone-in, skin-on chicken pieces (drumsticks and thighs)",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (drumsticks and thighs)",,,,The mixed bone-in skin-on 'pieces' listing is satisfied by all thighs; a thigh demand is not met by drumsticks.,drumstick|piece,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (drumsticks and thighs)"" generic over ""bone-in skin-on chicken thighs"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,poultry,bone-in skin-on chicken thighs,"bone-in, skin-on chicken pieces (thighs and drumsticks)",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (thighs and drumsticks)",,,,Same relationship with the parenthetical order reversed.,drumstick|piece,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (thighs and drumsticks)"" generic over ""bone-in skin-on chicken thighs"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,poultry,bone-in skin-on chicken thighs,chicken thighs,SUBSUMES,medium,,chicken thighs,,,,Bare 'chicken thighs' is unspecified on bone and skin; bone-in skin-on is one specific kind.,bone|skin,false,
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken breasts",chicken breast,SUBSUMES,medium,,chicken breast,,,,Bare 'chicken breast' is the generic; bone-in skin-on breasts are a specific kind.,bone|skin,false,
RESIDUE,contradiction_flagged,poultry,"bone-in, skin-on chicken drumsticks","bone-in, skin-on chicken pieces (drumsticks and thighs)",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (drumsticks and thighs)",,,,The mixed 'pieces' call is the broader one; drumsticks are a specific fill for it.,piece|thigh,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (drumsticks and thighs)"" generic over ""bone-in, skin-on chicken drumsticks"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,poultry,"bone-in, skin-on chicken drumsticks","bone-in, skin-on chicken pieces (thighs and drumsticks)",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (thighs and drumsticks)",,,,Same as above with parenthetical order reversed.,piece|thigh,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (thighs and drumsticks)"" generic over ""bone-in, skin-on chicken drumsticks"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken drumsticks",chicken drumsticks,SUBSUMES,medium,,chicken drumsticks,,,,Bare 'chicken drumsticks' leaves bone/skin open; bone-in skin-on is the specific form.,bone|skin,false,
RESIDUE,contradiction_flagged,poultry,"bone-in, skin-on chicken pieces (drumsticks and thighs)","bone-in, skin-on chicken thighs",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (drumsticks and thighs)",,,,The mixed 'pieces' listing is broader and is satisfied by all bone-in skin-on thighs.,drumstick|piece,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (drumsticks and thighs)"" generic over ""bone-in, skin-on chicken thighs"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken pieces (drumsticks and thighs)",chicken drumsticks,DISTINCT,medium,,,,,,"One name fixes bone/skin but leaves the cut open between two parts; the other fixes the cut but leaves bone/skin open. Different axes, neither contains the other.",bone|piece|skin|thigh,false,
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken pieces (drumsticks and thighs)",chicken thighs,DISTINCT,medium,,,,,,Qualified on different axes (bone/skin fixed vs cut fixed); neither covers the other.,bone|drumstick|piece|skin,false,
RESIDUE,contradiction_flagged,poultry,"bone-in, skin-on chicken pieces (thighs and drumsticks)","bone-in, skin-on chicken thighs",SUBSUMES,medium,,"bone-in, skin-on chicken pieces (thighs and drumsticks)",,,,The mixed 'pieces' listing is broader; bone-in skin-on thighs satisfy it.,drumstick|piece,false,"SUBSUMES declares ""bone-in, skin-on chicken pieces (thighs and drumsticks)"" generic over ""bone-in, skin-on chicken thighs"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken pieces (thighs and drumsticks)",chicken drumsticks,DISTINCT,medium,,,,,,Different qualifier axes: bone/skin specified vs cut specified; neither name contains the other.,bone|piece|skin|thigh,false,
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken pieces (thighs and drumsticks)",chicken thighs,DISTINCT,medium,,,,,,Different qualifier axes; neither name contains the other.,bone|drumstick|piece|skin,false,
RESIDUE,confidence_medium,poultry,"bone-in, skin-on chicken thighs",chicken thighs,SUBSUMES,medium,,chicken thighs,,,,Bare 'chicken thighs' is the generic; bone-in skin-on is a specific kind.,bone|skin,false,
RESIDUE,confidence_medium,poultry,"bone-in, skinless chicken thighs",chicken thighs,SUBSUMES,medium,,chicken thighs,,,,Bare 'chicken thighs' leaves bone and skin open; bone-in skinless is one specific kind.,bone|skinless,false,
RESIDUE,contradiction_flagged,poultry,boneless skinless chicken breasts,chicken breast,SUBSUMES,medium,,chicken breast,,,,Bare 'chicken breast' is the generic; boneless skinless breasts are a specific kind of it.,boneless|skinless,false,signature [boneless|skinless] received SUBSUMES + SYNONYM — boneless skinless chicken breasts ~ chicken breast => SUBSUMES; boneless skinless chicken tenderloins ~ chicken tenderloins => SYNONYM; boneless skinless chicken thighs ~ chicken thighs => SUBSUMES
RESIDUE,contradiction_flagged,poultry,boneless skinless chicken tenderloins,chicken tenderloins,SYNONYM,medium,,,,,,Chicken tenderloins are inherently boneless and skinless; the qualifier adds nothing.,boneless|skinless,false,signature [boneless|skinless] received SUBSUMES + SYNONYM — boneless skinless chicken breasts ~ chicken breast => SUBSUMES; boneless skinless chicken tenderloins ~ chicken tenderloins => SYNONYM; boneless skinless chicken thighs ~ chicken thighs => SUBSUMES
RESIDUE,contradiction_flagged,poultry,boneless skinless chicken thighs,chicken thighs,SUBSUMES,medium,,chicken thighs,,,,Bare 'chicken thighs' is the generic; boneless skinless is a specific kind.,boneless|skinless,false,signature [boneless|skinless] received SUBSUMES + SYNONYM — boneless skinless chicken breasts ~ chicken breast => SUBSUMES; boneless skinless chicken tenderloins ~ chicken tenderloins => SYNONYM; boneless skinless chicken thighs ~ chicken thighs => SUBSUMES
RESIDUE,confidence_medium,poultry,chicken breast,smoked chicken breast,DISTINCT,medium,,,,,,"'Chicken breast' means raw meat; smoked chicken breast is a cured deli-type product, a second purchase.",smoked,true,
RESIDUE,confidence_medium,poultry,chicken broth,"chicken broth, low-sodium",SUBSUMES,medium,,chicken broth,,,,Bare 'chicken broth' leaves sodium level unspecified and is satisfied by the low-sodium carton; the reverse is not true.,low|sodium,false,
RESIDUE,confidence_medium,poultry,chicken broth,chicken poaching broth,DISTINCT,medium,,,,,,"Poaching broth is the liquid produced by cooking chicken in a recipe, not the purchased carton of broth.",poaching,false,
RESIDUE,confidence_medium,poultry,chicken broth,low-sodium chicken broth,SUBSUMES,medium,,chicken broth,,,,Bare 'chicken broth' is unspecified on sodium; low-sodium is a specific kind that satisfies it.,low|sodium,false,
RESIDUE,confidence_medium,poultry,chicken stock,low-sodium chicken stock,SUBSUMES,medium,,chicken stock,,,,Bare 'chicken stock' is unspecified on sodium; low-sodium stock is a specific kind.,low|sodium,false,
RESIDUE,confidence_medium,poultry,chicken wings and drumettes,"chicken wings, split into flats and drumettes",SYNONYM,medium,,,,,,Both name the same purchase: wings separated into flats and drumettes.,flat|split,false,
RESIDUE,confidence_medium,poultry,chicken wings,chicken wings and drumettes,SYNONYM,medium,,,,,,"'Chicken wings and drumettes' is the same package of wings, just naming the sections.",drumette,false,
RESIDUE,confidence_medium,poultry,chicken wings,"chicken wings, split into flats and drumettes",SYNONYM,medium,,,,,,Splitting is a transformation of the same wings purchased; nothing meaningful is discarded.,drumette|flat|split,false,
RESIDUE,contradiction_flagged,poultry,cooked turkey breast,roasted turkey breast,SUBSUMES,medium,,cooked turkey breast,,,,'Cooked turkey breast' leaves the cooking method open; roasted is one specific kind that satisfies it.,cooked|roasted,true,"SUBSUMES declares ""cooked turkey breast"" generic over ""roasted turkey breast"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,poultry,cooked turkey breast,sliced roasted turkey breast,SUBSUMES,medium,,cooked turkey breast,,,,The bare 'cooked turkey breast' is unspecified on method and form; sliced roasted breast is a specific kind of it.,cooked|roasted|sliced,true,
RESIDUE,confidence_medium,poultry,ground turkey (93% lean),lean ground turkey,SYNONYM,medium,,,,,,93% lean is exactly what 'lean ground turkey' denotes on the label.,93,false,
RESIDUE,confidence_medium,poultry,ground turkey,ground turkey (93% lean),SUBSUMES,medium,,ground turkey,,,,Bare 'ground turkey' leaves the lean percentage open; 93% lean is one specific kind.,93|lean,false,
RESIDUE,confidence_medium,poultry,ground turkey,lean ground turkey,SUBSUMES,medium,,ground turkey,,,,Bare 'ground turkey' is unspecified on fat content; lean ground turkey is a specific kind.,lean,false,
RESIDUE,confidence_medium,poultry,roasted turkey breast,sliced roasted turkey breast,SYNONYM,medium,,,,,,Slicing is a transformation of the same roasted breast; nothing is discarded.,sliced,false,
RESIDUE,confidence_medium,poultry,rotisserie chicken,shredded rotisserie chicken,COMPONENT,medium,rotisserie chicken,,4,cup,true,"You buy the whole rotisserie chicken and pull meat off it; bones and skin are left behind, so part of the purchase is not the shredded meat.",shredded,true,
RESIDUE,confidence_medium,poultry,whole chicken,"whole chicken halves (bone-in, skin-on)",SYNONYM,medium,,,,,,Halving a whole chicken is a transformation of the same bird; nothing is thrown away.,bone|halve|skin,false,
RESIDUE,confidence_medium,raisin,golden raisins,raisins,SUBSUMES,medium,,raisins,,,,"""Raisins"" is the bare, unqualified category name; ""golden raisins"" fixes the variety/processing axis (sultanas, sulfur-dried). A shopper needing plain raisins is generally satisfied by golden raisins, but someone who needs golden raisins is not satisfied by ordinary dark raisins. The generic is the SECOND name, so genericIsA is false. Wrinkle: ""raisins"" often defaults to dark Thompson raisins, which would make them siblings, hence medium confidence.",golden,false,
RESIDUE,confidence_medium,rice_grain,basmati rice,white basmati rice,SUBSUMES,medium,,basmati rice,,,,'basmati rice' is unqualified on the white/brown milling axis; white basmati is one specific kind of it.,white,false,
RESIDUE,confidence_medium,rice_grain,cooked day-old jasmine rice,jasmine rice,COMPONENT,medium,jasmine rice,,3,cup,false,You buy raw jasmine rice; cooking (and chilling overnight) yields the day-old cooked rice at no extra purchase.,cooked|day|old,true,
RESIDUE,confidence_medium,rice_grain,"cooked jasmine rice, day-old",jasmine rice,COMPONENT,medium,jasmine rice,,3,cup,false,Raw jasmine rice is the purchase; cooked day-old rice is derived from it by cooking and chilling.,cooked|day|old,true,
