provenance,needs_review,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason
ai-judged,AUTO,paprika,smoked paprika,sweet paprika,DISTINCT,high,,,,,,"Two specific, sibling products on the same axis: smoked versus sweet. Owning one does not satisfy a need for the other; separate jars."
arbiter-resolved,AUTO,paprika,sweet hungarian paprika,sweet paprika,SUBSUMES,medium,,sweet paprika,,,,"Both are sweet (non-smoked) paprika; 'sweet paprika' leaves origin open and 'sweet hungarian paprika' specifies it. The second name is the specific kind, so the generic is the second-listed... precisely: the generic is 'sweet paprika', which is the SECOND name here."
arbiter-resolved,AUTO,parmigiano reggiano,finely grated parmigiano-reggiano,freshly grated parmigiano-reggiano,SYNONYM,high,,,,,,"The family consistently treats all home-prepared forms (finely grated, freshly grated, shaved) as the same purchase — one wedge/block of parmigiano-reggiano. 'Finely' describes grate texture and 'freshly' describes timing; neither implies a different product on the shelf, and both are already settled as SYNONYM with the bare name at high confidence, so they are synonymous with each other."
ai-judged,AUTO,parmigiano reggiano,finely grated parmigiano-reggiano,parmigiano reggiano,SYNONYM,high,,,,,,"Grating is a transform: the whole wedge is still used, just in a different shape. One purchase."
ai-judged,AUTO,parmigiano reggiano,finely grated parmigiano-reggiano,parmigiano-reggiano,SYNONYM,high,,,,,,"Same as the hyphen-variant pair: grating transforms the block without discarding any of it, so it is one purchase."
ai-judged,AUTO,parmigiano reggiano,freshly grated parmigiano-reggiano,parmigiano reggiano,SYNONYM,high,,,,,,"'Freshly grated' is a prep instruction on the same wedge; nothing is thrown away, so one purchase serves both names."
ai-judged,AUTO,parmigiano reggiano,freshly grated parmigiano-reggiano,parmigiano-reggiano,SYNONYM,high,,,,,,"Grating the purchased block is a transform, not a separate product."
ai-judged,AUTO,parmigiano reggiano,parmigiano reggiano,parmigiano-reggiano,SYNONYM,high,,,,,,"Identical cheese, only a hyphenation difference in the name."
ai-judged,AUTO,parmigiano reggiano,parmigiano reggiano,parmigiano-reggiano rind,COMPONENT,high,parmigiano reggiano,,1,each,true,The rind comes attached to the wedge you buy; you trim it off and still have the cheese. One purchase yields both.
ai-judged,AUTO,parmigiano reggiano,parmigiano reggiano,shaved parmigiano-reggiano,SYNONYM,high,,,,,,"Shaving is a transform of the same wedge — nothing discarded, one purchase."
ai-judged,AUTO,parmigiano reggiano,parmigiano-reggiano,parmigiano-reggiano rind,COMPONENT,high,parmigiano-reggiano,,1,each,true,"Same relationship as the unhyphenated spelling: the rind is part of the wedge purchased, extracted by trimming, leaving the cheese usable."
ai-judged,AUTO,parmigiano reggiano,parmigiano-reggiano,shaved parmigiano-reggiano,SYNONYM,high,,,,,,"Shaved parmigiano-reggiano is the same block, shaved with a peeler; no part of the purchase is wasted."
ai-judged,AUTO,pasta_noodle,dried lasagna sheets,dry lasagna sheets,SYNONYM,high,,,,,,"""dried"" and ""dry"" are the same qualifier; identical box of lasagna sheets."
arbiter-resolved,AUTO,pasta_noodle,dried linguine,linguine,SYNONYM,high,,,,,,"Bare ""linguine"" in recipes and on shelves means the standard dried boxed pasta; ""dried linguine"" just makes the default explicit. One product, one purchase — matches the settled ""dried spaghetti"" ~ ""dry spaghetti"" pattern."
arbiter-resolved,AUTO,pasta_noodle,dried rice vermicelli noodles,vermicelli noodles,SUBSUMES,medium,,vermicelli noodles,,,,"""Vermicelli noodles"" leaves the grain open (Italian wheat vermicelli vs Asian rice vermicelli), while ""dried rice vermicelli noodles"" fixes it; rice vermicelli is sold dried by default so ""dried"" adds no separate product axis. Shopper needing vermicelli noodles is satisfied by the rice version, not the reverse. Second name is the generic."
ai-judged,AUTO,pasta_noodle,dried spaghetti,dry spaghetti,SYNONYM,high,,,,,,"""dried"" and ""dry"" spaghetti are the same box of pasta."
arbiter-resolved,AUTO,pasta_noodle,dried spaghetti,spaghetti,SYNONYM,high,,,,,,"Bare ""spaghetti"" denotes the standard dried boxed pasta; ""dried spaghetti"" names the identical shelf item. Consistent with the high-confidence ""dried spaghetti"" ~ ""dry spaghetti"" synonymy."
arbiter-resolved,AUTO,pasta_noodle,dry spaghetti,spaghetti,SYNONYM,high,,,,,,"Same purchase as pair 2: ""dry spaghetti"" and bare ""spaghetti"" both mean the dried boxed product. Transitively required by ""dried spaghetti"" ~ ""dry spaghetti"" being SYNONYM (high) and ""dried spaghetti"" ~ ""spaghetti"" being SYNONYM."
arbiter-resolved,AUTO,pasta_noodle,egg noodles,fresh chow mein egg noodles,DISTINCT,medium,,,,,,"""Egg noodles"" unqualified names the dried European/American ribbon noodle in the dry-pasta aisle; fresh Chinese chow mein egg noodles are a refrigerated product with different texture and cooking method. A shopper holding one still has to buy the other."
arbiter-resolved,AUTO,pasta_noodle,egg noodles,fresh lo mein egg noodles,DISTINCT,medium,,,,,,Parallel to the chow mein case: dried egg noodles and fresh lo mein egg noodles sit in different sections and are not interchangeable purchases.
ai-judged,AUTO,pasta_noodle,egg noodles,wide egg noodles,SUBSUMES,high,,egg noodles,,,,"""egg noodles"" is bare on the width axis; ""wide egg noodles"" fixes width. The first name is the generic."
arbiter-resolved,AUTO,pasta_noodle,fresh chow mein egg noodles,fresh chow mein noodles,SYNONYM,high,,,,,,"Fresh chow mein noodles are by definition wheat-and-egg noodles; the word ""egg"" is descriptive, not a product distinction. Both names buy the same refrigerated pack (the crispy fried chow mein noodle is excluded by ""fresh"")."
arbiter-resolved,AUTO,pasta_noodle,fresh lo mein egg noodles,fresh lo mein noodles,SYNONYM,high,,,,,,"Fresh lo mein noodles are egg noodles; the two names denote the same refrigerated pack, matching the chow mein pair."
human-reviewed,AUTO,pasta_noodle,fresh ramen noodles,ramen noodles,DISTINCT,high,,,,,,"reviewed 2026-09-01: subsumption must be SATISFIABLE and a dried packet does not satisfy a recipe calling for fresh ramen; unqualified 'ramen noodles' is the dried/instant default variety, so it is a sibling (D-WS9-202)"
ai-judged,AUTO,pasta_noodle,pasta cooking water,reserved pasta cooking water,SYNONYM,high,,,,,,"""reserved"" only notes that you saved it; it is the same starchy pasta water, not a separate purchase."
arbiter-resolved,AUTO,pasta_noodle,rice vermicelli noodles,vermicelli noodles,SUBSUMES,medium,,vermicelli noodles,,,,"""Vermicelli noodles"" is unqualified as to grain (wheat or rice); ""rice vermicelli noodles"" fixes it. The specific satisfies a call for the generic but not the reverse. Second name is the generic, consistent with pair 1."
ai-judged,AUTO,pasta_noodle,spaghetti,spaghetti squash,DISTINCT,high,,,,,,Wheat pasta versus a winter squash vegetable; only the word is shared.
arbiter-resolved,AUTO,paste tamarind,tamarind paste,tamarind paste (concentrate),SYNONYM,medium,,,,,,"The parenthetical '(concentrate)' is a clarifying gloss appended to the same catalog name, not an independent product line. In retail, jarred tamarind paste and tamarind concentrate are the same shelf item under interchangeable labelling, and a shopper handed either row buys one tub. Only where a recipe explicitly contrasts a compressed pulp block with a strained concentrate would these diverge, and neither name signals that; the shared head-noun plus parenthetical form points to one purchase."
ai-judged,AUTO,pepper_corn,bell peppers,green bell pepper,SUBSUMES,high,,bell peppers,,,,"""bell peppers"" is the bare generic, unspecified on colour; green is one specific colour."
human-reviewed,AUTO,pepper_corn,bell peppers,large bell peppers,SUBSUMES,high,,bell peppers,,,,reviewed 2026-09-01: accepted as genuine size-axis subsumption: the bare name is a wildcard on the size axis and the qualifier is a real grade (chat-Claude triage)
ai-judged,AUTO,pepper_corn,bell peppers,red bell pepper,SUBSUMES,high,,bell peppers,,,,"""bell peppers"" is generic on colour; red is a specific colour."
arbiter-resolved,AUTO,pepper_corn,bell peppers,roasted red bell pepper,DISTINCT,high,,,,,,"Fresh bell peppers and roasted (typically jarred/charred) red peppers are separate purchases; roasting is a processing state, not a variety of the fresh generic. Consistent with the family's other roasted-vs-fresh DISTINCT calls."
ai-judged,AUTO,pepper_corn,bell peppers,yellow bell pepper,SUBSUMES,high,,bell peppers,,,,Bare generic subsumes the yellow-coloured specific.
arbiter-resolved,AUTO,pepper_corn,"black pepper, coarsely ground","black pepper, freshly ground",DISTINCT,high,,,,,,"'Coarsely' qualifies grind size, 'freshly' qualifies when it was ground — two different axes, so neither subsumes the other."
arbiter-resolved,AUTO,pepper_corn,"black pepper, coarsely ground","black pepper, ground",SUBSUMES,medium,,"black pepper, ground",,,,"'Black pepper, ground' leaves grind size unspecified; coarsely ground is a specific grind that satisfies it. Second name is the generic."
ai-judged,AUTO,pepper_corn,"black pepper, coarsely ground",coarsely ground black pepper,SYNONYM,high,,,,,,"Same product, word order only."
arbiter-resolved,AUTO,pepper_corn,"black pepper, coarsely ground",freshly ground black pepper,DISTINCT,high,,,,,,"Grind-size qualifier versus freshness qualifier: qualified on different axes, so neither contains the other."
arbiter-resolved,AUTO,pepper_corn,"black pepper, coarsely ground",ground black pepper,SUBSUMES,medium,,ground black pepper,,,,"'Ground black pepper' (synonym of 'black pepper, ground') is unspecified on grind size; coarsely ground is the specific kind. Second name is generic."
ai-judged,AUTO,pepper_corn,"black pepper, coarsely ground",ground white pepper,DISTINCT,high,,,,,,"Black and white pepper are two different spices, two purchases."
ai-judged,AUTO,pepper_corn,"black pepper, coarsely ground",jarred roasted red peppers,DISTINCT,high,,,,,,Ground spice vs a jar of roasted sweet peppers.
ai-judged,AUTO,pepper_corn,"black pepper, coarsely ground",roasted red peppers,DISTINCT,high,,,,,,Ground spice vs roasted sweet peppers.
ai-judged,AUTO,pepper_corn,"black pepper, coarsely ground",white pepper,DISTINCT,high,,,,,,Different spice entirely.
arbiter-resolved,AUTO,pepper_corn,"black pepper, freshly ground","black pepper, ground",SUBSUMES,medium,,"black pepper, ground",,,,"'Black pepper, ground' says nothing about when it was ground; freshly ground is a specific case that satisfies it. Second name is generic."
arbiter-resolved,AUTO,pepper_corn,"black pepper, freshly ground",coarsely ground black pepper,DISTINCT,high,,,,,,"Freshness axis versus grind-size axis; two differently-qualified specifics, neither covers the other."
ai-judged,AUTO,pepper_corn,"black pepper, freshly ground",freshly ground black pepper,SYNONYM,high,,,,,,"Same thing, word order only."
arbiter-resolved,AUTO,pepper_corn,"black pepper, freshly ground",ground black pepper,SUBSUMES,medium,,ground black pepper,,,,'Ground black pepper' is unqualified on freshness and is satisfied by freshly ground pepper; the reverse does not hold. Second name is generic.
ai-judged,AUTO,pepper_corn,"black pepper, freshly ground",ground white pepper,DISTINCT,high,,,,,,Black vs white pepper are different spices.
ai-judged,AUTO,pepper_corn,"black pepper, freshly ground",jarred roasted red peppers,DISTINCT,high,,,,,,Ground spice vs jarred roasted sweet peppers.
ai-judged,AUTO,pepper_corn,"black pepper, freshly ground",roasted red peppers,DISTINCT,high,,,,,,Unrelated products sharing the word pepper.
ai-judged,AUTO,pepper_corn,"black pepper, freshly ground",white pepper,DISTINCT,high,,,,,,Different spice.
arbiter-resolved,AUTO,pepper_corn,"black pepper, ground",coarsely ground black pepper,SUBSUMES,medium,,"black pepper, ground",,,,First name leaves grind size open; coarsely ground is the specific grind. First name is generic.
arbiter-resolved,AUTO,pepper_corn,"black pepper, ground",freshly ground black pepper,SUBSUMES,medium,,"black pepper, ground",,,,First name leaves freshness open; freshly ground is the specific case. First name is generic.
ai-judged,AUTO,pepper_corn,"black pepper, ground",ground black pepper,SYNONYM,high,,,,,,"Same product, word order only."
ai-judged,AUTO,pepper_corn,"black pepper, ground",ground white pepper,DISTINCT,high,,,,,,Black vs white pepper: two different jars.
ai-judged,AUTO,pepper_corn,"black pepper, ground",jarred roasted red peppers,DISTINCT,high,,,,,,Ground spice vs jarred roasted sweet peppers.
ai-judged,AUTO,pepper_corn,"black pepper, ground",roasted red peppers,DISTINCT,high,,,,,,Unrelated products.
ai-judged,AUTO,pepper_corn,"black pepper, ground",white pepper,DISTINCT,high,,,,,,Different spice.
arbiter-resolved,AUTO,pepper_corn,black pepper,"black pepper, coarsely ground",SUBSUMES,medium,,black pepper,,,,Bare 'black pepper' is the generic spice name covering any form; coarsely ground is a specific form of it.
arbiter-resolved,AUTO,pepper_corn,black pepper,"black pepper, freshly ground",SUBSUMES,medium,,black pepper,,,,Bare 'black pepper' is generic; freshly ground black pepper is a specific form that satisfies it.
arbiter-resolved,AUTO,pepper_corn,black pepper,"black pepper, ground",SUBSUMES,medium,,black pepper,,,,Bare 'black pepper' covers whole or ground; 'ground' names the specific form.
arbiter-resolved,AUTO,pepper_corn,black pepper,coarsely cracked black pepper,SUBSUMES,medium,,black pepper,,,,Bare 'black pepper' is the generic; coarsely cracked is a specific processed form of it.
arbiter-resolved,AUTO,pepper_corn,black pepper,coarsely ground black pepper,SUBSUMES,medium,,black pepper,,,,Bare 'black pepper' is the generic; coarsely ground names a specific grind.
ai-judged,AUTO,pepper_corn,black peppercorns,whole black peppercorns,SYNONYM,high,,,,,,Peppercorns are whole by definition; same bag.
